rank,placeId,name,municipality,ui_region,ui_region_name,kto_content_type_id,kto_content_type_name,ui_category,pet_information_status,basic_score,pet_score,total_score,filled_useful_fields,total_useful_fields,fullness_pct,pet_details_summary,has_name,value_name,has_kto_content_type,value_kto_content_type,has_address,value_address,has_address_detail,value_address_detail,has_coordinates,value_coordinates,has_phone,value_phone,has_image,value_image,has_short_description,value_short_description,has_full_description,value_full_description,has_parking_info,value_parking_info,has_business_hours,value_business_hours,has_closed_days,value_closed_days,has_instagram_url,value_instagram_url,has_tags,value_tags,has_zipcode,value_zipcode,has_pet_acmpyTypeCd,value_pet_acmpyTypeCd,has_pet_acmpyNeedMtr,value_pet_acmpyNeedMtr,has_pet_acmpyPsblCpam,value_pet_acmpyPsblCpam,has_pet_etcAcmpyInfo,value_pet_etcAcmpyInfo,has_pet_relaAcdntRiskMtr,value_pet_relaAcdntRiskMtr,has_pet_relaFrnshPrdlst,value_pet_relaFrnshPrdlst,has_pet_relaPosesFclty,value_pet_relaPosesFclty,has_pet_relaPurcPrdlst,value_pet_relaPurcPrdlst,has_pet_relaRntlPrdlst,value_pet_relaRntlPrdlst,snapshot_sha256,design_version,data_note
1740,kto-2986689,제주고산리유적안내센터,JEJU_CITY,jeju_city,제주시,14,문화시설,spot,UNKNOWN,6,0,6,6,24,25,,1,제주고산리유적안내센터,1,14:문화시설,1,제주특별자치도 제주시 노을해안로 1100,0,,1,"33.304455348,126.1659029816",0,,1,https://tong.visitkorea.or.kr/cms/resource/87/2986687_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63008,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1741,kto-2991120,물결그림,JEJU_CITY,jeju_city,제주시,32,숙박,stay,UNKNOWN,6,0,6,6,24,25,,1,물결그림,1,32:숙박,1,제주특별자치도 제주시 함덕5길 8-7,0,,1,"33.5444525773,126.6595658566",0,,1,https://tong.visitkorea.or.kr/cms/resource/94/2991094_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63333,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1742,kto-3005374,아이바가든,JEJU_CITY,west,서부 (애월),14,문화시설,spot,UNKNOWN,6,0,6,6,24,25,,1,아이바가든,1,14:문화시설,1,제주특별자치도 제주시 애월읍 고성남서길 10,0,,1,"33.4336186579,126.4220642723",0,,1,https://tong.visitkorea.or.kr/cms/resource/43/3552843_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63065,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1743,kto-3008392,성읍녹차동굴,SEOGWIPO_CITY,seogwipo,서귀포시,12,관광지,spot,UNKNOWN,6,0,6,6,24,25,,1,성읍녹차동굴,1,12:관광지,1,제주특별자치도 서귀포시 중산간동로 4772,0,,1,"33.381059712535404,126.79127221088336",0,,1,https://tong.visitkorea.or.kr/cms/resource/79/3008379_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63624,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1744,kto-3009659,성읍녹차마을,SEOGWIPO_CITY,seogwipo,서귀포시,12,관광지,spot,UNKNOWN,6,0,6,6,24,25,,1,성읍녹차마을,1,12:관광지,1,제주특별자치도 서귀포시 중산간동로 4778 녹차가공공장,0,,1,"33.3813449392,126.7906832086",0,,1,https://tong.visitkorea.or.kr/cms/resource/38/3009638_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63624,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1745,kto-3011245,수산한못,SEOGWIPO_CITY,east,동부 (성산),12,관광지,spot,UNKNOWN,6,0,6,6,24,25,,1,수산한못,1,12:관광지,1,제주특별자치도 서귀포시 성산읍 수산리,0,,1,"33.429055,126.843215",0,,1,https://tong.visitkorea.or.kr/cms/resource/20/3009620_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63630,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1746,kto-3013172,신천리 벽화마을,SEOGWIPO_CITY,east,동부 (성산),12,관광지,spot,UNKNOWN,6,0,6,6,24,25,,1,신천리 벽화마을,1,12:관광지,1,제주특별자치도 서귀포시 성산읍 신천서로 5,0,,1,"33.34418048945659,126.84980128954909",0,,1,https://tong.visitkorea.or.kr/cms/resource/59/3013159_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63637,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1747,kto-3015172,졸띠유채밭,SEOGWIPO_CITY,east,동부 (성산),12,관광지,spot,UNKNOWN,6,0,6,6,24,25,,1,졸띠유채밭,1,12:관광지,1,제주특별자치도 서귀포시 성산읍 동류암로 8,0,,1,"33.4497589013,126.9192593887",0,,1,https://tong.visitkorea.or.kr/cms/resource/61/3013261_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63640,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1748,kto-3015632,쇠소깍산물관광농원,SEOGWIPO_CITY,seogwipo,서귀포시,12,관광지,spot,UNKNOWN,6,0,6,6,24,25,,1,쇠소깍산물관광농원,1,12:관광지,1,제주특별자치도 서귀포시 남원읍 하례로 90,0,,1,"33.2578722425109,126.62470544688196",0,,1,https://tong.visitkorea.or.kr/cms/resource/26/3015626_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63613,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1749,kto-3015651,태웃개,SEOGWIPO_CITY,seogwipo,서귀포시,12,관광지,spot,UNKNOWN,6,0,6,6,24,25,,1,태웃개,1,12:관광지,1,제주특별자치도 서귀포시 남원읍 태위로398번길 57,0,,1,"33.2706439223,126.6908965386",0,,1,https://tong.visitkorea.or.kr/cms/resource/45/3015645_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63610,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1750,kto-3015718,편백포레스트,SEOGWIPO_CITY,seogwipo,서귀포시,12,관광지,spot,UNKNOWN,6,0,6,6,24,25,,1,편백포레스트,1,12:관광지,1,제주특별자치도 서귀포시 남원읍 서성로 544-97,0,,1,"33.31725189925932,126.6597257315336",0,,1,https://tong.visitkorea.or.kr/cms/resource/82/3015682_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63614,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1751,kto-3015782,거린사슴전망대,SEOGWIPO_CITY,seogwipo,서귀포시,12,관광지,spot,UNKNOWN,6,0,6,6,24,25,,1,거린사슴전망대,1,12:관광지,1,제주특별자치도 서귀포시 1100로 791 (대포동),0,,1,"33.3075,126.4547",0,,1,https://tong.visitkorea.or.kr/cms/resource/57/3015757_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63554,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1752,kto-3022258,제원하늘농원,JEJU_CITY,east,동부 (조천),12,관광지,spot,UNKNOWN,6,0,6,6,24,25,,1,제원하늘농원,1,12:관광지,1,제주특별자치도 제주시 조천읍 대흘북길 72-5,0,,1,"33.502978324166364,126.6664495134059",0,,1,https://tong.visitkorea.or.kr/cms/resource/49/3510949_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63343,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1753,kto-3026604,효명사,SEOGWIPO_CITY,seogwipo,서귀포시,12,관광지,spot,UNKNOWN,6,0,6,6,24,25,,1,효명사,1,12:관광지,1,제주특별자치도 서귀포시 516로 815-41 효명사,0,,1,"33.3233287582,126.5941765584",0,,1,https://tong.visitkorea.or.kr/cms/resource/93/3026593_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63607,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1754,kto-3026668,안덕 월라봉,SEOGWIPO_CITY,west,서부 (안덕),12,관광지,spot,UNKNOWN,6,0,6,6,24,25,,1,안덕 월라봉,1,12:관광지,1,제주특별자치도 서귀포시 안덕면 감산리,0,,1,"33.243644,126.349773",0,,1,https://tong.visitkorea.or.kr/cms/resource/50/3026650_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63531,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1755,kto-3026711,가시리국산화풍력발전단지,SEOGWIPO_CITY,east,동부 (표선),12,관광지,spot,UNKNOWN,6,0,6,6,24,25,,1,가시리국산화풍력발전단지,1,12:관광지,1,제주특별자치도 서귀포시 표선면 녹산로 464-78,0,,1,"33.3939370848,126.7341100468",0,,1,https://tong.visitkorea.or.kr/cms/resource/92/3026692_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63622,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1756,kto-3026734,표선소금막해변,SEOGWIPO_CITY,east,동부 (표선),12,관광지,spot,UNKNOWN,6,0,6,6,24,25,,1,표선소금막해변,1,12:관광지,1,제주특별자치도 서귀포시 표선면 표선동서로 378-18,0,,1,"33.333980788052564,126.84151895207609",0,,1,https://tong.visitkorea.or.kr/cms/resource/26/3026726_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63629,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1757,kto-3030120,옥돔마을,SEOGWIPO_CITY,seogwipo,서귀포시,39,음식점,food,UNKNOWN,6,0,6,6,24,25,,1,옥돔마을,1,39:음식점,1,제주특별자치도 서귀포시 남원읍 남태해안로 509,0,,1,"33.28756273496645,126.74950594180186",0,,1,https://tong.visitkorea.or.kr/cms/resource/75/3038075_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63617,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1758,kto-3030178,로빙화,SEOGWIPO_CITY,seogwipo,서귀포시,39,음식점,food,UNKNOWN,6,0,6,6,24,25,,1,로빙화,1,39:음식점,1,제주특별자치도 서귀포시 남원읍 남태해안로 13,0,,1,"33.27511663280418,126.70926191840505",0,,1,https://tong.visitkorea.or.kr/cms/resource/51/3030151_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63621,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1759,kto-3030286,어린왕자감귤밭,SEOGWIPO_CITY,west,서부 (대정),39,음식점,food,UNKNOWN,6,0,6,6,24,25,,1,어린왕자감귤밭,1,39:음식점,1,제주특별자치도 서귀포시 대정읍 추사로36번길 45-1,0,,1,"33.25329704972264,126.28183165687958",0,,1,https://tong.visitkorea.or.kr/cms/resource/59/3030259_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63520,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1760,kto-3030351,서귀포예술의전당,SEOGWIPO_CITY,seogwipo,서귀포시,14,문화시설,spot,UNKNOWN,6,0,6,6,24,25,,1,서귀포예술의전당,1,14:문화시설,1,제주특별자치도 서귀포시 태평로 270 (서홍동),0,,1,"33.24633337911781,126.55079114238754",0,,1,https://tong.visitkorea.or.kr/cms/resource/35/3030335_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63594,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1761,kto-3030930,감귤카트,SEOGWIPO_CITY,seogwipo,서귀포시,28,레포츠,spot,UNKNOWN,6,0,6,6,24,25,,1,감귤카트,1,28:레포츠,1,제주특별자치도 서귀포시 중문관광로 42 (색달동),0,,1,"33.254956,126.407836",0,,1,https://tong.visitkorea.or.kr/cms/resource/23/3030923_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63535,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1762,kto-3030949,우리승마장,SEOGWIPO_CITY,east,동부 (성산),28,레포츠,spot,UNKNOWN,6,0,6,6,24,25,,1,우리승마장,1,28:레포츠,1,제주특별자치도 서귀포시 성산읍 중산간동로 4517,0,,1,"33.38689755308953,126.81236938482873",0,,1,https://tong.visitkorea.or.kr/cms/resource/35/3030935_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63636,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1763,kto-3030978,쇠와꽃승마장,SEOGWIPO_CITY,east,동부 (성산),28,레포츠,spot,UNKNOWN,6,0,6,6,24,25,,1,쇠와꽃승마장,1,28:레포츠,1,제주특별자치도 서귀포시 성산읍 섭지코지로25번길 88-17,0,,1,"33.447315605017515,126.92000566003668",0,,1,https://tong.visitkorea.or.kr/cms/resource/68/3030968_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63641,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1764,kto-3031021,제주아리온승마장,SEOGWIPO_CITY,west,서부 (안덕),28,레포츠,spot,UNKNOWN,6,0,6,6,24,25,,1,제주아리온승마장,1,28:레포츠,1,제주특별자치도 서귀포시 안덕면 신화역사로403번길 79,0,,1,"33.31102329396897,126.33401003465123",0,,1,https://tong.visitkorea.or.kr/cms/resource/98/3030998_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63523,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1765,kto-3031466,디아넥스호텔,SEOGWIPO_CITY,west,서부 (안덕),32,숙박,stay,UNKNOWN,6,0,6,6,24,25,,1,디아넥스호텔,1,32:숙박,1,제주특별자치도 서귀포시 안덕면 산록남로762번길 71,0,,1,"33.303039319526924,126.39263481977545",0,,1,https://tong.visitkorea.or.kr/cms/resource/03/3571403_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63525,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1766,kto-3031467,모구리야영장,SEOGWIPO_CITY,east,동부 (성산),28,레포츠,spot,UNKNOWN,6,0,6,6,24,25,,1,모구리야영장,1,28:레포츠,1,제주특별자치도 서귀포시 성산읍 서성일로 260,0,,1,"33.40662861624756,126.82215932549602",0,,1,https://tong.visitkorea.or.kr/cms/resource/50/3031150_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63632,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1767,kto-3031492,뷰 제주하늘,SEOGWIPO_CITY,east,동부 (성산),28,레포츠,spot,UNKNOWN,6,0,6,6,24,25,,1,뷰 제주하늘,1,28:레포츠,1,제주특별자치도 서귀포시 성산읍 서성일로 397,0,,1,"33.41308749999648,126.83281088482597",0,,1,https://tong.visitkorea.or.kr/cms/resource/76/3031476_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63632,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1768,kto-3031517,표선해수욕장 야영장,SEOGWIPO_CITY,east,동부 (표선),28,레포츠,spot,UNKNOWN,6,0,6,6,24,25,,1,표선해수욕장 야영장,1,28:레포츠,1,제주특별자치도 서귀포시 표선면 민속해안로 620,0,,1,"33.32561225733271,126.83937164463333",0,,1,https://tong.visitkorea.or.kr/cms/resource/07/3031507_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63629,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1769,kto-3031552,서귀포홍리실내수영장,SEOGWIPO_CITY,seogwipo,서귀포시,28,레포츠,spot,UNKNOWN,6,0,6,6,24,25,,1,서귀포홍리실내수영장,1,28:레포츠,1,제주특별자치도 서귀포시 지장샘로182번길 149 (동홍동),0,,1,"33.26830609934349,126.56501565723214",0,,1,https://tong.visitkorea.or.kr/cms/resource/49/3031549_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63579,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1770,kto-3031581,카세로지,SEOGWIPO_CITY,east,동부 (표선),32,숙박,stay,UNKNOWN,6,0,6,6,24,25,,1,카세로지,1,32:숙박,1,제주특별자치도 서귀포시 표선면 가시로 383,0,,1,"33.3454127339,126.7869121327",0,,1,https://tong.visitkorea.or.kr/cms/resource/79/3031579_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63623,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1771,kto-3037417,미깡창고,JEJU_CITY,west,서부 (애월),12,관광지,spot,UNKNOWN,6,0,6,6,24,25,,1,미깡창고,1,12:관광지,1,제주특별자치도 제주시 애월읍 중산간서로 6710-1,0,,1,"33.4605140048,126.4452558345",0,,1,https://tong.visitkorea.or.kr/cms/resource/89/3037389_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63062,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1772,kto-3037603,맛동산 감귤체험농장,JEJU_CITY,west,서부 (애월),12,관광지,spot,UNKNOWN,6,0,6,6,24,25,,1,맛동산 감귤체험농장,1,12:관광지,1,제주특별자치도 제주시 애월읍 광령2길 62-1,0,,1,"33.45476723766368,126.42985216031016",0,,1,https://tong.visitkorea.or.kr/cms/resource/88/3037588_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63062,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1773,kto-3037623,제주 스카이워터쇼,JEJU_CITY,east,동부 (구좌),14,문화시설,spot,UNKNOWN,6,0,6,6,24,25,,1,제주 스카이워터쇼,1,14:문화시설,1,제주특별자치도 제주시 구좌읍 번영로 2172-80,0,,1,"33.42422382472475,126.7442727110463",0,,1,https://tong.visitkorea.or.kr/cms/resource/08/3037608_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63355,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1774,kto-3037793,금능돌담해변길,JEJU_CITY,west,서부 (한림),12,관광지,spot,UNKNOWN,6,0,6,6,24,25,,1,금능돌담해변길,1,12:관광지,1,제주특별자치도 제주시 한림읍 금능9길 24,0,,1,"33.39031479807184,126.22905593237593",0,,1,https://tong.visitkorea.or.kr/cms/resource/81/3037781_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63010,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1775,kto-3038449,더힐링타임,JEJU_CITY,jeju_city,제주시,39,음식점,food,UNKNOWN,6,0,6,6,24,25,,1,더힐링타임,1,39:음식점,1,제주특별자치도 제주시 서해안로 652 (용담삼동),0,,1,"33.515923124308,126.506458568504",0,,1,https://tong.visitkorea.or.kr/cms/resource/32/3038432_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63151,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1776,kto-3038479,장생의숲길,JEJU_CITY,jeju_city,제주시,12,관광지,spot,UNKNOWN,6,0,6,6,24,25,,1,장생의숲길,1,12:관광지,1,제주특별자치도 제주시 명림로 584 (봉개동),0,,1,"33.439737252689625,126.63036259117361",0,,1,https://tong.visitkorea.or.kr/cms/resource/66/3038466_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63313,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1777,kto-3056135,호떡골목,JEJU_CITY,jeju_city,제주시,12,관광지,spot,UNKNOWN,6,0,6,6,24,25,,1,호떡골목,1,12:관광지,1,제주특별자치도 제주시 동문로 16 (일도일동),0,,1,"33.51279665661436,126.52831973043567",0,,1,https://tong.visitkorea.or.kr/cms/resource/29/3056129_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63264,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1778,kto-3056151,제동목장 입구,JEJU_CITY,east,동부 (조천),12,관광지,spot,UNKNOWN,6,0,6,6,24,25,,1,제동목장 입구,1,12:관광지,1,제주특별자치도 제주시 조천읍 교래7길 218,0,,1,"33.41950376280661,126.6969128618206",0,,1,https://tong.visitkorea.or.kr/cms/resource/70/3056070_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63346,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1779,kto-3056205,관곶,JEJU_CITY,east,동부 (조천),12,관광지,spot,UNKNOWN,6,0,6,6,24,25,,1,관곶,1,12:관광지,1,제주특별자치도 제주시 조천읍 조함해안로 217-1,0,,1,"33.5532235889717,126.64406921204653",0,,1,https://tong.visitkorea.or.kr/cms/resource/34/4054634_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63332,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1780,kto-3056279,누웨마루거리,JEJU_CITY,jeju_city,제주시,12,관광지,spot,UNKNOWN,6,0,6,6,24,25,,1,누웨마루거리,1,12:관광지,1,제주특별자치도 제주시 신광로 47 (연동),0,,1,"33.487754418626565,126.49029390914617",0,,1,https://tong.visitkorea.or.kr/cms/resource/54/3056254_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63123,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
